OBJECTID,canada_points,X,Y,bc_forst_carb,wc2_0_bio_10m_01,wc2_0_bio_10m_04,wc2_0_bio_10m_06,wc2_0_bio_10m_11,wc2_0_bio_10m_13,wc2_0_bio_10m_16
1472,1471,-119.915350717390780,51.814000018917767,,1.881916687202950,732.250150715800032,-13.200249671936035,-6.937124886860450,121.000000000000000,331.000000000000000
1473,1472,-122.295679262864482,57.647646554718023,36.000000000000000,0.449177045375109,1010.250209855188245,-19.308000564575195,-11.732958475748697,109.000000000000000,275.000000000000000
1474,1473,-121.857023404127091,55.942751409409709,70.000000000000000,2.438739510253072,961.078125873051022,-16.999000549316406,-9.752125064531961,85.000000000000000,226.000000000000000
1475,1474,-120.823112227436781,51.088807443307886,80.000000000000000,3.436427053064108,787.612175830123761,-13.931500434875488,-6.401958525180817,72.000000000000000,183.000000000000000
1476,1475,-125.707071252468580,54.649473226604577,,2.690989660099149,856.596316410590020,-16.153499603271484,-8.214249918858210,53.000000000000000,147.000000000000000
1477,1476,-119.859094921656478,51.993032188133071,,1.768406280005972,732.072580825700356,-13.286000251770020,-7.059750010569890,125.000000000000000,342.000000000000000
1478,1477,-126.000764303574158,59.912015808115044,,-2.530697934329510,1155.876622765861839,-24.278749465942383,-16.890416622161865,84.000000000000000,212.000000000000000
1479,1478,-121.472054181343765,57.198603546686321,98.000000000000000,-0.242458375791709,1197.586044552880821,-24.887250900268555,-15.683875163396200,87.000000000000000,214.000000000000000
1480,1479,-120.679636776716819,55.198939489236281,32.000000000000000,2.248114603261153,855.340568896654418,-15.254750251770020,-8.119708398977915,91.000000000000000,240.000000000000000
1481,1480,-126.658875866228598,52.225696608661899,,1.173895835876465,656.592363062174172,-10.979249954223633,-6.319624920686086,193.000000000000000,552.000000000000000
1482,1481,-116.496487056755072,49.943225204593745,22.000000000000000,-0.331041698654493,774.921612573898983,-14.661499977111816,-9.575458407402039,125.000000000000000,344.000000000000000
1483,1482,-125.642014375393231,54.974064052286423,,0.449510386834542,817.270514174937148,-16.422250747680664,-9.673041860262552,68.000000000000000,187.000000000000000
1484,1483,-122.029975198731549,59.876334579269795,,-1.824156209826469,1406.045203144773268,-29.485750198364258,-19.703416824340820,90.000000000000000,223.000000000000000
1485,1484,-115.767159393566388,50.782688934263305,,0.216520894318819,836.385403678164039,-16.639249801635742,-10.104625066121420,83.000000000000000,213.000000000000000
1486,1485,-117.645897796187356,51.803138486794936,147.000000000000000,2.870791573077440,861.371098096252467,-15.922750473022461,-8.008666843175888,118.000000000000000,340.000000000000000
1487,1486,-126.970191060593834,56.709619594131986,31.000000000000000,-1.839052061239878,899.725860464526363,-19.621250152587891,-12.670666615168253,77.000000000000000,214.000000000000000
1488,1487,-137.680448701898030,59.312877427701814,,-3.420187460879485,774.793354181613722,-14.644499778747559,-11.017749945322672,169.000000000000000,484.000000000000000
1489,1488,-116.862384673937925,51.065886376404876,,0.729104131460190,791.146427484024912,-15.156499862670898,-8.885291695594788,142.000000000000000,406.000000000000000
1490,1489,-124.177022748305831,56.512712104038904,0.000000000000000,-0.794572867453098,917.265453116766594,-19.587249755859375,-11.917541662851969,88.000000000000000,238.000000000000000
1491,1490,-124.990143510769613,57.730787417470005,,-3.403395792469382,957.873885114296058,-21.344749450683594,-14.843708356221518,107.000000000000000,276.000000000000000
1492,1491,-128.711823382541752,52.765592177779858,,7.207716497282187,490.535287410857165,-2.712990999221802,1.723967760801315,549.000000000000000,1567.000000000000000
1493,1492,-121.521615839048081,59.103541348377490,29.000000000000000,-1.554020918905735,1300.277659337589284,-27.561250686645508,-18.078041871388752,93.000000000000000,229.000000000000000
1494,1493,-120.557754905802994,51.774966636364894,38.000000000000000,3.228645789747437,779.527134172469573,-13.928999900817871,-6.448499977588654,86.000000000000000,228.000000000000000
1495,1494,-127.054091523648125,57.188295706789162,,-2.344739566246668,933.285814303789380,-20.556499481201172,-13.588041464487711,79.000000000000000,216.000000000000000
1496,1495,-126.384283479603852,57.820431871488168,63.000000000000000,-1.983447963992755,1001.978178407588302,-22.020500183105469,-14.462000211079916,78.000000000000000,202.000000000000000
1497,1496,-134.084189492980016,59.114597339289297,,-1.839166636268298,834.221736272837461,-18.405500411987305,-11.611041784286499,103.000000000000000,296.000000000000000
1498,1497,-120.233107389784109,49.987521936566502,89.000000000000000,2.615708330335716,719.051035813808994,-12.100000381469727,-6.048500080903371,70.000000000000000,196.000000000000000
1499,1498,-116.335693933270008,50.399620478276930,85.000000000000000,-1.012062480052312,766.754012057992099,-14.694000244140625,-9.999499877293905,124.000000000000000,340.000000000000000
1500,1499,-124.472665121255105,57.311940853888373,24.000000000000000,-2.521874944368998,958.951545279038328,-21.099500656127930,-13.964708089828491,103.000000000000000,271.000000000000000
1501,1500,-120.351546355482554,58.393636090279458,118.000000000000000,-0.290354202191035,1339.402762895522756,-27.260250091552734,-17.671708424886067,78.000000000000000,195.000000000000000
1502,1501,-122.909322011589950,52.524853592995946,78.000000000000000,2.420281356821457,842.326148789077706,-17.243999481201172,-8.306124925613403,63.000000000000000,172.000000000000000
1503,1502,-128.066030282594369,53.149227371312193,,3.075510378926992,608.076788822328808,-9.218000411987305,-3.879375005761782,401.000000000000000,1176.000000000000000
1504,1503,-129.690863417462054,54.154543920101723,9.000000000000000,4.834708319356044,569.230677479368865,-6.851749897003174,-1.842208315928777,403.000000000000000,1133.000000000000000
1505,1504,-120.648451726520477,59.571247703073894,0.000000000000000,-1.594958359996478,1366.543999864738907,-28.477249145507813,-18.725041707356770,79.000000000000000,199.000000000000000
1506,1505,-126.363800189826790,54.983352156230978,92.000000000000000,1.794489483038584,829.484521536641637,-16.092750549316406,-8.608375092347464,62.000000000000000,167.000000000000000
1507,1506,-120.700073235368038,49.583901132606627,91.000000000000000,4.064083301772674,733.316681582604019,-11.350500106811523,-4.872083351016045,76.000000000000000,219.000000000000000
1508,1507,-128.491876182067216,56.473438152665487,,1.675729108353456,859.382872361561795,-17.033250808715820,-8.964416891336441,94.000000000000000,255.000000000000000
1509,1508,-122.349352409566592,50.178325340768701,,2.708489609571795,668.089691358067057,-10.957750320434570,-5.077875077724457,145.000000000000000,404.000000000000000
1510,1509,-133.785692550722587,59.610925218528635,,1.252989539566139,851.695187455777273,-16.986499786376953,-9.058625062306723,44.000000000000000,127.000000000000000
1511,1510,-124.933564887703454,56.674359495050389,27.000000000000000,0.379666671156883,1012.198467971471246,-21.411750793457031,-12.553500096003214,68.000000000000000,181.000000000000000
1512,1511,-122.840902939904822,57.192455957661295,33.000000000000000,0.404322882493337,947.220362508133235,-18.290750503540039,-10.909250020980835,117.000000000000000,302.000000000000000
1513,1512,-122.609408941507979,51.578961558763226,0.000000000000000,3.246218688165148,784.366980197968246,-14.517000198364258,-6.504416704177856,57.000000000000000,145.000000000000000
1514,1513,-121.254244155808195,55.299011289086408,38.000000000000000,1.938156234721343,841.656619216373201,-15.381750106811523,-8.327291687329611,90.000000000000000,245.000000000000000
1515,1514,-132.323445020072938,53.140115193313996,,7.102579352756341,402.237864594734674,-0.489635854959488,2.868067264556885,419.000000000000000,1184.000000000000000
1516,1515,-122.904218860090523,57.304202758403299,22.000000000000000,0.404322882493337,947.220362508133235,-18.290750503540039,-10.909250020980835,117.000000000000000,302.000000000000000
1517,1516,-121.228774470039411,52.778728474839113,24.000000000000000,1.810239607138404,739.243891794309661,-13.659999847412109,-7.076916638839369,99.000000000000000,276.000000000000000
1518,1517,-131.697201296578413,57.615061445095591,,1.356187476466099,824.035440721021246,-15.481249809265137,-8.628875076770782,143.000000000000000,377.000000000000000
1519,1518,-132.467372331437161,53.441100537769671,225.000000000000000,6.850569680333138,406.967684824351750,-0.978552281856537,2.574977646271388,313.000000000000000,886.000000000000000
1520,1519,-129.721863625041522,55.016884869178270,,3.194585456823309,592.662803206089393,-8.499492645263672,-3.512944124639034,280.000000000000000,761.000000000000000
1521,1520,-128.931013079932399,58.336339463775388,,-2.234291652838389,1000.908627602308570,-21.753000259399414,-14.435458501180014,72.000000000000000,204.000000000000000
1522,1521,-129.026954208405868,56.802789795124021,,-0.972072829802831,830.623205168335062,-17.857749938964844,-10.816666563351950,109.000000000000000,306.000000000000000
1523,1522,-122.959998833073271,51.799953078003703,42.000000000000000,3.213906288146973,863.264018640158838,-17.169000625610352,-7.864416758219401,46.000000000000000,131.000000000000000
1524,1523,-130.033350112426007,53.310453557885893,150.000000000000000,8.013967095563808,452.450169667102102,-1.560563325881958,2.897183095415433,397.000000000000000,1135.000000000000000
1525,1524,-132.975812929624595,54.086969630649541,109.000000000000000,7.336209253097574,403.614610920204257,-0.727989137172699,3.021150303383668,281.000000000000000,760.000000000000000
1526,1525,-124.455390120171714,56.465895977188772,,1.707062502702077,1019.974433517611828,-20.439250946044922,-11.471875111262003,66.000000000000000,178.000000000000000
1527,1526,-125.725789612321591,59.666724418243163,44.000000000000000,-2.672979312638442,1093.525115792604765,-22.845500946044922,-15.939166863759359,93.000000000000000,233.000000000000000
1528,1527,-127.424436111606823,51.627127930661587,,6.104583352804184,486.107217093861891,-3.378000020980835,0.747095207373301,361.000000000000000,1060.000000000000000
1529,1528,-124.763354683835473,52.143647372693437,0.000000000000000,2.191197894513607,770.701808836129203,-15.215999603271484,-7.360124925772349,44.000000000000000,124.000000000000000
1530,1529,-127.788020870363255,55.121463488847965,84.000000000000000,3.883072942495346,784.504401492780744,-13.609999656677246,-5.823625028133392,96.000000000000000,246.000000000000000
1531,1530,-129.927250126315357,53.307694130468690,24.000000000000000,7.885294163289170,468.320888493604343,-2.380481243133545,2.624197876701752,426.000000000000000,1212.000000000000000
1532,1531,-121.901989925532007,58.414892630360214,0.000000000000000,-0.627781202395757,1361.152344037803914,-27.949249267578125,-18.261833031972248,92.000000000000000,226.000000000000000
1533,1532,-121.540299938174655,52.971608027290237,151.000000000000000,1.544239558900396,750.494353766786503,-14.270000457763672,-7.444916777312756,98.000000000000000,262.000000000000000
1534,1533,-123.321467268421515,57.314638896999938,0.000000000000000,-0.540739549944798,889.336958015400683,-17.407249450683594,-10.797916571299234,115.000000000000000,300.000000000000000
1535,1534,-124.572095226634872,55.446853072904133,66.000000000000000,0.188062457367778,929.422124661430416,-19.676500320434570,-11.511249979337057,68.000000000000000,191.000000000000000
1536,1535,-120.132272509253866,51.035872394375914,22.000000000000000,4.912333420167367,845.645072678588122,-13.770999908447266,-5.693333322803180,69.000000000000000,185.000000000000000
1537,1536,-117.369316989257470,51.582878042767405,0.000000000000000,3.269999946157137,860.305908889015541,-15.744250297546387,-7.534250120321910,125.000000000000000,357.000000000000000
1538,1537,-136.273642985770692,59.748461269088324,,-2.322187490761280,831.062863355727700,-18.034749984741211,-11.420208454132080,114.000000000000000,299.000000000000000
1539,1538,-125.625494455494447,53.843851997249814,,2.736052064845959,830.235112363042276,-15.776499748229980,-7.897416671117147,56.000000000000000,152.000000000000000
1540,1539,-134.320250644263240,59.512973498031315,,-0.032666618625323,936.692802583207367,-20.715250015258789,-11.841166655222574,55.000000000000000,153.000000000000000
1541,1540,-120.559407695389979,58.788763123044575,0.000000000000000,-0.663645828763644,1369.248044224315208,-28.145500183105469,-18.327833334604900,79.000000000000000,195.000000000000000
1542,1541,-125.720556057355253,59.665774173493134,0.000000000000000,-1.933895779152711,1098.335611494576369,-22.589000701904297,-15.399999936421713,90.000000000000000,226.000000000000000
1543,1542,-127.399356382865790,51.533282665885700,19.000000000000000,6.104583352804184,486.107217093861891,-3.378000020980835,0.747095207373301,361.000000000000000,1060.000000000000000
1544,1543,-124.371260678733051,52.663931766785126,66.000000000000000,1.320989627391100,809.244572980220596,-16.601249694824219,-8.937708313266436,55.000000000000000,151.000000000000000
1545,1544,-123.498997192502458,57.501421500870947,,-0.610833315799634,939.878828894683579,-18.774749755859375,-11.630125045776367,118.000000000000000,303.000000000000000
1546,1545,-120.193994005621477,54.871226543734331,17.000000000000000,2.540239545206229,845.719890092795254,-15.442749977111816,-7.820208286245664,91.000000000000000,240.000000000000000
1547,1546,-123.791149133319053,53.331393033008716,53.000000000000000,2.867604182412227,894.024124862239887,-17.259750366210938,-8.666708300511042,60.000000000000000,163.000000000000000
1548,1547,-126.893048278516446,51.801384894343791,,3.819729161759218,590.724387087409241,-8.359000205993652,-2.935333420832952,274.000000000000000,797.000000000000000
1549,1548,-116.914600206236472,51.405830870870744,114.000000000000000,1.051552176475525,813.499201920855171,-15.663499832153320,-8.975916604200998,117.000000000000000,336.000000000000000
1550,1549,-120.815000029706994,59.288006258804153,0.000000000000000,-1.795083265751600,1296.723519235637923,-27.430999755859375,-18.036166667938232,85.000000000000000,213.000000000000000
1551,1550,-131.755499090272366,54.004309140310355,,7.801382513716817,426.338691173840971,-1.067741990089417,3.042549915611744,185.000000000000000,535.000000000000000
1552,1551,-119.724002834665768,50.780992531487612,23.000000000000000,6.104770886401336,854.356491840026592,-12.886500358581543,-4.592208335796992,60.000000000000000,164.000000000000000
1553,1552,-131.251652554854843,58.036840740915004,,0.475093748420477,910.592408807051129,-18.922750473022461,-11.072875062624613,68.000000000000000,188.000000000000000
1554,1553,-121.758509827436853,57.060001241339151,0.000000000000000,0.476770834376415,1063.525999155634736,-20.884750366210938,-12.706125100453695,94.000000000000000,240.000000000000000
1555,1554,-121.251970196015606,59.528512869671282,0.000000000000000,-1.537750050425529,1363.779291007300344,-28.489999771118164,-18.774833361307781,86.000000000000000,213.000000000000000
1556,1555,-121.514259287605796,56.349392658551736,81.000000000000000,1.559479114909967,1090.454214807178232,-20.669250488281250,-12.332999944686890,85.000000000000000,221.000000000000000
1557,1556,-132.142953128170689,58.153071665799715,,-1.813604091604551,798.586939778684496,-16.924749374389648,-10.963249842325846,129.000000000000000,357.000000000000000
1558,1557,-122.093531451540002,49.082504945861487,,9.540445280571779,558.719812953894461,-2.728493213653564,2.841689576705297,241.000000000000000,666.000000000000000
1559,1558,-133.781884565269735,58.820691173817103,,-0.929916689793269,854.865021216605214,-17.305500030517578,-11.081166505813599,175.000000000000000,450.000000000000000
1560,1559,-125.394915626295557,56.481477971368477,91.000000000000000,-0.455395879844824,939.616012418382070,-20.257499694824219,-12.171125054359436,70.000000000000000,190.000000000000000
1561,1560,-128.710619197778186,56.315373988572809,170.000000000000000,3.021281324326992,832.753099967492176,-15.507749557495117,-7.228333214918773,115.000000000000000,298.000000000000000
1562,1561,-129.910617573044590,59.502358203995719,42.000000000000000,-3.008833299701413,957.918757301891560,-20.624500274658203,-14.452125072479248,73.000000000000000,207.000000000000000
1563,1562,-122.662872824425861,51.677237836708080,0.000000000000000,3.707822918891907,826.941615445397247,-14.807999610900879,-6.695666531721751,54.000000000000000,142.000000000000000
1564,1563,-125.117574769930016,54.666700280317748,185.000000000000000,1.877906282742818,867.699760913223258,-16.445249557495117,-9.147708217302958,58.000000000000000,163.000000000000000
1565,1564,-118.305099691293179,49.383808903060356,112.000000000000000,2.994562521576881,729.923830493896389,-11.686499595642090,-5.681749989589055,105.000000000000000,307.000000000000000
1566,1565,-124.160991923828831,57.745847650301954,12.000000000000000,-2.201354122410218,907.185470539195990,-19.084749221801758,-12.635291496912638,117.000000000000000,301.000000000000000
1567,1566,-125.039466499236781,52.723526876256066,57.000000000000000,0.590729176998138,730.670620705247302,-14.731749534606934,-8.397208273410797,60.000000000000000,162.000000000000000
1568,1567,-122.700487112777594,53.105576534100187,,3.698875007530054,848.031964171721256,-15.463000297546387,-7.046791752179463,70.000000000000000,186.000000000000000
1569,1568,-129.432569145386168,55.732736695345281,155.000000000000000,1.340541626016299,684.999451963078968,-12.440750122070313,-6.489000101884206,200.000000000000000,546.000000000000000
1570,1569,-122.565747121119585,57.227873035275763,24.000000000000000,0.530302035311858,970.824463252932219,-18.748750686645508,-11.102625131607056,116.000000000000000,299.000000000000000
1571,1570,-127.316008506702190,57.578088247774573,,-3.026624940335751,925.798305401092193,-20.789249420166016,-13.967124780019125,82.000000000000000,223.000000000000000
1572,1571,-129.052052604761229,56.156592227900518,,3.739374946802855,755.547763102263616,-12.975500106811523,-5.492666671673457,147.000000000000000,379.000000000000000
1573,1572,-120.898406944591471,58.593594358221793,0.000000000000000,-0.689406236012777,1365.713716928717531,-28.063499450683594,-18.276666641235352,81.000000000000000,200.000000000000000
1574,1573,-128.677743524496918,58.870734073414887,,-2.837510313838720,963.215356636587444,-20.675249099731445,-14.279416481653849,76.000000000000000,210.000000000000000
1575,1574,-122.964987927664183,49.246853065629125,,10.017268716047207,543.005822327015267,-1.431728005409241,3.662700687845548,330.000000000000000,875.000000000000000
1576,1575,-121.600374174078951,50.909039932409172,44.000000000000000,3.299000032246113,758.912456760065538,-12.512249946594238,-6.015166689952214,58.000000000000000,163.000000000000000
1577,1576,-123.594976807212959,56.462907458010008,33.000000000000000,-1.893458326657613,867.561588365834496,-18.403499603271484,-11.858333349227905,102.000000000000000,277.000000000000000
1578,1577,-123.416935853594666,57.859523246617904,1.000000000000000,0.050916671752930,1090.268132601999696,-22.092250823974609,-13.475208361943563,111.000000000000000,282.000000000000000
1579,1578,-126.089042180215927,51.240777987417403,,2.420145844419797,628.458247825365675,-10.215499877929688,-4.846000125010808,203.000000000000000,559.000000000000000
1580,1579,-123.451491386002715,53.159506543571901,77.000000000000000,2.514760417242845,833.292344774852950,-16.468250274658203,-7.947333355744679,65.000000000000000,176.000000000000000
1581,1580,-129.368517208797385,56.934461701277655,,-1.533291687568029,814.458605619075684,-17.877500534057617,-11.027625083923340,115.000000000000000,321.000000000000000
1582,1581,-124.981490352751280,53.449448214485770,64.000000000000000,2.818114539142698,848.282675395840783,-16.321250915527344,-8.079958418384194,54.000000000000000,149.000000000000000
1583,1582,-128.549558076618723,57.802294023134756,,-2.203020970026652,883.124838024093606,-19.272750854492188,-12.742500464121500,76.000000000000000,220.000000000000000
1584,1583,-124.936232006133338,55.880446569679421,16.000000000000000,-0.456010361512502,891.581867149121649,-18.867500305175781,-11.466499964396158,73.000000000000000,205.000000000000000
1585,1584,-132.211312562913037,57.690876445309165,,-1.079624970753988,794.099803432823592,-16.801500320434570,-10.434333324432373,183.000000000000000,482.000000000000000
1586,1585,-126.258333589486668,58.266495607564124,3.000000000000000,-2.839479142799973,934.135837237280384,-20.185499191284180,-13.885624965031942,91.000000000000000,234.000000000000000
1587,1586,-121.255610783036559,51.694143552568555,,4.404729135334492,846.366544499147722,-14.729249954223633,-6.285791635513306,63.000000000000000,173.000000000000000
1588,1587,-121.810905005622217,57.524008995954020,89.000000000000000,0.662583363552888,1055.874354963095811,-19.924749374389648,-12.308791637420654,95.000000000000000,235.000000000000000
1589,1588,-119.322799187763010,51.512952204904863,211.000000000000000,3.820343772570292,819.246983758116244,-14.253000259399414,-6.449666599432628,128.000000000000000,362.000000000000000
1590,1589,-126.088243654283275,58.767205763749217,,-3.745989567910632,941.452746557321461,-20.818250656127930,-14.653291543324789,100.000000000000000,255.000000000000000
1591,1590,-129.523057572351405,59.849298386678058,53.000000000000000,-2.264052050809065,1071.969795213143698,-22.967250823974609,-15.711624940236410,69.000000000000000,185.000000000000000
1592,1591,-128.322605525271257,56.239619813566776,,-0.352156293888887,827.821346848934581,-17.491500854492188,-10.251666784286499,100.000000000000000,277.000000000000000
1593,1592,-117.066797261182103,49.858131669820651,2.000000000000000,1.504354145688315,742.711778958347395,-12.881999969482422,-7.318500071763992,151.000000000000000,431.000000000000000
1594,1593,-123.314215478806105,52.598037736169488,58.000000000000000,2.103156235689918,847.003762918712141,-17.603250503540039,-8.748166789611181,58.000000000000000,161.000000000000000
1595,1594,-131.527482294786182,57.429871620605908,,-1.099895829955737,775.379271454204286,-15.895750045776367,-10.012791633605957,163.000000000000000,451.000000000000000
1596,1595,-120.284145897048319,53.493864971939800,,2.038312478611866,786.735863994773126,-14.563750267028809,-7.366916820406914,95.000000000000000,254.000000000000000
1597,1596,-118.315547631463843,50.783216188616620,,0.891677024463812,738.000205910249861,-13.181500434875488,-7.753750185171763,192.000000000000000,564.000000000000000
1598,1597,-130.360944975466055,59.181599584437862,,-3.103989527172720,956.312979201048961,-20.874250411987305,-14.366416613260904,76.000000000000000,213.000000000000000
1599,1598,-130.195354512629507,56.521998034089272,,-0.868000025550524,744.053877379506844,-15.284000396728516,-9.082416613896688,207.000000000000000,575.000000000000000
1600,1599,-122.533996473357064,54.743951283752679,80.000000000000000,2.646968811750412,900.820470429648481,-16.075500488281250,-8.617625077565512,78.000000000000000,222.000000000000000
1601,1600,-128.692711585940486,59.414236326507307,45.000000000000000,-2.547416699429353,997.487457935836574,-21.297500610351563,-14.690083503723145,71.000000000000000,191.000000000000000
1602,1601,-124.222938537515120,52.757506858392517,55.000000000000000,1.226364641139905,759.292066894359095,-15.281499862670898,-8.108874902129173,59.000000000000000,163.000000000000000
1603,1602,-123.162387071078101,52.377503938680391,50.000000000000000,2.318583353422582,831.891688847384330,-17.139999389648438,-8.257166643937429,57.000000000000000,158.000000000000000
1604,1603,-122.832255958225801,51.815698915112712,12.000000000000000,3.681916623065869,856.452687686157788,-16.380750656127930,-7.249541759490967,49.000000000000000,134.000000000000000
1605,1604,-115.374958194271912,49.790750772774423,,0.657895832632979,790.343607770462540,-14.793749809265137,-8.895666519800821,91.000000000000000,236.000000000000000
1606,1605,-127.401307582271357,56.765137967938450,,-2.552864650885264,856.550257093665778,-19.002250671386719,-12.575291792551676,82.000000000000000,234.000000000000000
1607,1606,-127.557556412427701,57.810311530139153,,-2.402625051637491,947.484584816844631,-20.982500076293945,-13.932208458582560,78.000000000000000,214.000000000000000
1608,1607,-133.729616715480745,59.785322821854002,54.000000000000000,0.064604168136915,972.782540586571031,-21.093750000000000,-12.445749759674072,40.000000000000000,112.000000000000000
1609,1608,-128.374997064869916,56.888893194038310,7.000000000000000,-1.459822962681453,879.915761526153005,-19.319000244140625,-12.013083378473917,90.000000000000000,245.000000000000000
1610,1609,-128.261399728934776,52.058156669498558,,8.523567697964609,424.325621170096326,-0.112890623509884,3.708203103393316,375.000000000000000,1038.000000000000000
1611,1610,-117.080591703338428,51.800919994481752,,-1.473135421673457,869.299890048221755,-18.145750045776367,-12.155083497365316,120.000000000000000,335.000000000000000
1612,1611,-122.622612250487052,49.768754778037810,,2.196770846843719,649.906738773990355,-10.582750320434570,-5.182416637738545,220.000000000000000,604.000000000000000
1613,1612,-129.783624978062647,58.091224377230596,0.000000000000000,-1.474458361665408,891.600519819909323,-19.384500503540039,-12.331166744232178,71.000000000000000,207.000000000000000
1614,1613,-119.694052134904894,51.657960890916101,78.000000000000000,3.782104209065437,808.366938014822608,-13.988499641418457,-6.311874985694885,96.000000000000000,272.000000000000000
1615,1614,-128.150237434807082,58.443036711651985,,-3.120051994919777,945.450596152120511,-20.848999023437500,-14.397458076477051,79.000000000000000,217.000000000000000
1616,1615,-126.331013276694463,57.371507946486609,,-2.090104187528292,923.197566338772049,-20.101249694824219,-13.194000005722046,79.000000000000000,207.000000000000000
1617,1616,-129.932364678304452,58.557807465120767,73.000000000000000,-1.354135473569234,1038.528116593498680,-22.475250244140625,-14.560125271479288,64.000000000000000,183.000000000000000
1618,1617,-131.885476866260433,59.041345363411125,0.000000000000000,-1.130218784014384,997.837755741002752,-21.460500717163086,-13.792125225067139,68.000000000000000,189.000000000000000
1619,1618,-120.583633016459629,54.023512231015246,,-0.794552142421404,832.973684647749792,-16.833000183105469,-10.520916859308878,114.000000000000000,303.000000000000000
1620,1619,-130.429738846127776,57.783376612525181,87.000000000000000,-0.017854268352191,861.277207588236138,-17.922250747680664,-10.582291881243387,72.000000000000000,198.000000000000000
1621,1620,-126.651416857488911,55.812471740483517,81.000000000000000,-0.183156311667214,857.576286817029427,-18.211000442504883,-10.793208479881287,72.000000000000000,204.000000000000000
1622,1621,-132.045067084198962,58.979341532358205,0.000000000000000,-1.224010437726974,912.705678026100259,-19.327999114990234,-12.470833460489908,77.000000000000000,218.000000000000000
1623,1622,-123.735973598415441,51.465209825232883,45.000000000000000,0.792895868420601,682.490108292163541,-13.396499633789063,-7.343791643778483,65.000000000000000,190.000000000000000
1624,1623,-124.071270193818819,53.117021055421560,,2.135479224380106,849.300040526745192,-17.278499603271484,-8.633583163221678,59.000000000000000,161.000000000000000
1625,1624,-123.972843198099000,54.703594421919831,125.000000000000000,1.947125037511190,920.391431572003626,-17.707000732421875,-9.730125168959299,63.000000000000000,176.000000000000000
1626,1625,-128.796314395852050,59.844341934536565,0.000000000000000,-1.769916566709677,1307.578859372398483,-27.324249267578125,-18.927749951680500,60.000000000000000,161.000000000000000
1627,1626,-131.771957849407272,59.209344118303399,0.000000000000000,-1.106666636963685,1049.727862875573692,-22.639749526977539,-14.619374593098959,67.000000000000000,182.000000000000000
1628,1627,-127.261242264753406,53.997634252960879,79.000000000000000,2.101000034560760,686.225695918059500,-12.795000076293945,-6.114999900261561,146.000000000000000,432.000000000000000
1629,1628,-116.754201117881991,50.434120723127165,40.000000000000000,-0.774020890394847,775.024072264889355,-14.701999664306641,-9.941041707992554,150.000000000000000,410.000000000000000
1630,1629,-132.591127832776380,54.100639560243650,272.000000000000000,7.600907682130734,411.713370697576863,-0.816831707954407,3.134736026326815,243.000000000000000,679.000000000000000
1631,1630,-125.025943919868425,54.058751581036326,80.000000000000000,2.666145844385028,883.206230974986056,-16.517749786376953,-8.673624972502390,57.000000000000000,158.000000000000000
1632,1631,-125.467613645451110,55.246271472367589,,0.137427064279715,875.948716267351074,-18.226749420166016,-10.824374953905741,65.000000000000000,182.000000000000000
1633,1632,-125.576360045328755,55.004588369728538,38.000000000000000,1.639197975397110,862.215147018326206,-16.722999572753906,-9.234666466712952,57.000000000000000,162.000000000000000
1634,1633,-123.576927573985230,56.847762745890265,12.000000000000000,-1.813697869578997,892.584147720261399,-18.816249847412109,-12.077208280563354,109.000000000000000,289.000000000000000
1635,1634,-127.777462454378522,50.573929787516832,,8.006292400260767,424.645102548371767,-1.339067101478577,3.301117594043414,382.000000000000000,1094.000000000000000
1636,1635,-132.315365669392577,57.718180320864874,0.000000000000000,-1.079624970753988,794.099803432823592,-16.801500320434570,-10.434333324432373,183.000000000000000,482.000000000000000
1637,1636,-120.157145897466847,49.772228524453539,223.000000000000000,3.119322972993056,744.427548147227299,-12.382499694824219,-5.955000003178914,62.000000000000000,176.000000000000000
1638,1637,-122.418731617405200,56.630398652109392,4.000000000000000,1.554291675488154,979.552638050181031,-17.750749588012695,-10.532041629155477,97.000000000000000,255.000000000000000
1639,1638,-126.014980132441508,52.238015822116274,224.000000000000000,1.503375055268407,692.588035436623500,-13.145999908447266,-6.845333240926266,137.000000000000000,376.000000000000000
1640,1639,-125.630715592786800,52.253239833764681,,0.811000026762486,697.890477843690519,-13.885499954223633,-7.615666747093201,89.000000000000000,243.000000000000000
1641,1640,-121.560402373583884,50.389671308549765,,3.585760432916383,718.569107070929135,-11.292750358581543,-5.049458370854457,72.000000000000000,205.000000000000000
1642,1641,-129.192778711442003,54.465189530748560,3.000000000000000,3.519291663231949,625.302192905424590,-9.629750251770020,-3.755624993393818,304.000000000000000,853.000000000000000
1643,1642,-125.909901956511845,56.550260641489025,96.000000000000000,-2.153166721264521,872.099247021378460,-19.298500061035156,-12.416541814804077,80.000000000000000,215.000000000000000
1644,1643,-124.627177002801801,56.973701314280802,8.000000000000000,-1.656968707839648,920.197951461505795,-19.990249633789063,-12.677666584650675,92.000000000000000,246.000000000000000
1645,1644,-131.421459508583126,58.582941394345156,,-2.383927166461945,874.017614776984374,-19.064750671386719,-12.685042063395182,80.000000000000000,223.000000000000000
1646,1645,-129.377959933669558,57.307241730160229,,-1.547958339254061,842.488731860644634,-18.519500732421875,-11.576583464940390,96.000000000000000,260.000000000000000
1647,1646,-127.119017558332970,50.928057711666845,193.000000000000000,8.350301309333494,445.360619532381122,-1.187735795974731,3.243763045097391,270.000000000000000,777.000000000000000
