,COMBINED_C,WC2_0_BIO_10M_01,WC2_0_BIO_10M_04,WC2_0_BIO_10M_06,WC2_0_BIO_10M_11,WC2_0_BIO_10M_13,WC2_0_BIO_10M_16,PREDSEQ,MIN_INT,MAX_INT,PREDINT_WIDTH
1543,66.0,1.3209896273911002,809.2445729802206,-16.601249694824222,-8.937708313266436,55.0,151.0,0.33937256494103346,-1.0529741048812868,1.344442367553711,2.3974164724349976
1545,17.0,2.540239545206229,845.7198900927953,-15.442749977111815,-7.8202082862456646,91.0,240.0,-0.21893624722181354,-1.0529741048812868,1.334081506168806,2.387055611050093
1546,53.0,2.8676041824122267,894.02412486224,-17.259750366210938,-8.666708300511043,60.0,163.0,0.29182938540336345,-1.0529741048812868,1.344442367553711,2.3974164724349976
1548,114.0,1.0515521764755251,813.499201920855,-15.66349983215332,-8.975916604200998,117.0,336.0,1.2883734885629878,-1.0529741048812868,2.29885196685791,3.3518260717391968
1549,0.0,-1.7950832657516,1296.723519235638,-27.43099975585937,-18.036166667938236,85.0,213.0,-0.24162119311806482,-1.0529741048812868,1.334081506168806,2.387055611050093
1551,23.0,6.104770886401337,854.3564918400267,-12.886500358581545,-4.592208335796992,60.0,164.0,-0.39427222069354456,-1.048171997070313,1.344442367553711,2.392614364624024
1553,0.0,0.476770834376415,1063.525999155635,-20.884750366210934,-12.706125100453697,94.0,240.0,-0.16998566090938483,-1.0529741048812868,1.334081506168806,2.387055611050093
1554,0.0,-1.5377500504255293,1363.7792910073008,-28.489999771118164,-18.77483336130778,86.0,213.0,-0.25099634622810063,-1.0529741048812868,1.334081506168806,2.387055611050093
1555,81.0,1.559479114909967,1090.4542148071782,-20.669250488281246,-12.33299994468689,85.0,221.0,0.42440195851693,-1.129263639450073,1.304762125015259,2.434025764465332
1559,91.0,-0.455395879844824,939.6160124183821,-20.257499694824215,-12.171125054359436,70.0,190.0,0.8737696252353183,-1.0529741048812868,1.5664108335971834,2.61938493847847
1560,170.0,3.0212813243269916,832.7530999674921,-15.507749557495115,-7.228333214918772,115.0,298.0,1.453334421138742,-0.599454164505005,2.29885196685791,2.898306131362915
1561,42.0,-3.008833299701413,957.9187573018914,-20.624500274658203,-14.452125072479248,73.0,207.0,0.14494253029088675,-1.0529741048812868,1.334081506168806,2.387055611050093
1562,0.0,3.7078229188919067,826.9416154453971,-14.80799961090088,-6.69566653172175,54.0,142.0,-0.3851761630829481,-1.0529741048812868,1.334081506168806,2.387055611050093
1563,185.0,1.877906282742818,867.6997609132233,-16.445249557495114,-9.147708217302956,58.0,163.0,1.045881560297869,-0.8075618052086808,2.208049677595287,3.0156114828039677
1564,112.0,2.9945625215768814,729.9238304938963,-11.68649959564209,-5.681749989589054,105.0,307.0,1.2149614151859554,-0.5030349350157071,2.1638822555541988,2.666917190569906
1565,12.0,-2.201354122410218,907.1854705391962,-19.08474922180176,-12.635291496912636,117.0,301.0,-0.0437753377922669,-1.0529741048812868,1.7586753755807902,2.8116494804620773
1566,57.0,0.5907291769981379,730.6706207052473,-14.731749534606935,-8.397208273410799,60.0,162.0,-0.1439885679621466,-1.0529741048812868,1.334081506168806,2.387055611050093
1568,155.0,1.3405416260162992,684.9994519630789,-12.440750122070312,-6.489000101884207,200.0,546.0,0.32822316102617793,-1.0529741048812868,1.5385458003839259,2.591519905265213
1569,24.0,0.5303020353118579,970.8244632529321,-18.748750686645508,-11.102625131607056,116.0,299.0,-0.10997984506041915,-1.0529741048812868,1.7586753755807902,2.8116494804620773
1572,0.0,-0.689406236012777,1365.7137169287175,-28.063499450683594,-18.27666664123535,81.0,200.0,-0.24780378948375312,-1.0529741048812868,1.334081506168806,2.387055611050093
1575,44.0,3.2990000322461133,758.9124567600654,-12.512249946594238,-6.015166689952213,58.0,163.0,0.07984788616752511,-1.0529741048812868,1.334081506168806,2.387055611050093
1576,33.0,-1.8934583266576128,867.5615883658345,-18.403499603271484,-11.858333349227905,102.0,277.0,-0.06387312254984542,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1577,1.0,0.05091667175293001,1090.268132602,-22.09225082397461,-13.475208361943565,111.0,282.0,-0.07073597100979503,-1.0529741048812868,1.5239049196243293,2.576879024505616
1579,77.0,2.5147604172428455,833.2923447748531,-16.468250274658207,-7.947333355744679,65.0,176.0,0.6959744414231961,-1.0529741048812868,1.334081506168806,2.387055611050093
1581,64.0,2.818114539142698,848.2826753958406,-16.321250915527347,-8.079958418384193,54.0,149.0,0.20880472069292058,-1.0529741048812868,1.344442367553711,2.3974164724349976
1583,16.0,-0.45601036151250196,891.5818671491215,-18.86750030517578,-11.466499964396156,73.0,205.0,-0.2677161041311587,-1.0529741048812868,1.334081506168806,2.387055611050093
1585,3.0,-2.839479142799973,934.1358372372804,-20.18549919128418,-13.885624965031944,91.0,234.0,-0.20383898355619573,-1.0529741048812868,1.334081506168806,2.387055611050093
1587,89.0,0.6625833635528879,1055.8743549630958,-19.92474937438965,-12.308791637420654,95.0,235.0,0.8769824097120605,-1.0529741048812868,1.4545300990343097,2.5075042039155964
1588,211.0,3.8203437725702916,819.2469837581161,-14.253000259399414,-6.4496665994326285,128.0,362.0,1.3974931366724603,-0.3555581811314732,2.862627053260809,3.218185234392282
1590,53.0,-2.264052050809065,1071.969795213144,-22.96725082397461,-15.711624940236412,69.0,185.0,0.13558052310017596,-1.0529741048812868,1.334081506168806,2.387055611050093
1592,2.0,1.504354145688315,742.7117789583475,-12.881999969482422,-7.318500071763992,151.0,431.0,-0.06410538886473245,-1.0529741048812868,1.8538911372423186,2.9068652421236054
1593,58.0,2.103156235689918,847.0037629187121,-17.60325050354004,-8.748166789611183,58.0,161.0,0.19446691511819145,-1.0529741048812868,1.344442367553711,2.3974164724349976
1599,80.0,2.646968811750412,900.8204704296485,-16.07550048828125,-8.617625077565513,78.0,222.0,0.47272587780607234,-1.0529741048812868,1.3201548001208714,2.373128905002158
1600,45.0,-2.547416699429353,997.4874579358365,-21.297500610351566,-14.690083503723145,71.0,191.0,0.1604083783217437,-1.0529741048812868,1.334081506168806,2.387055611050093
1601,55.0,1.226364641139905,759.2920668943593,-15.281499862670898,-8.108874902129173,59.0,163.0,-0.07229110229253428,-1.0529741048812868,1.334081506168806,2.387055611050093
1602,50.0,2.318583353422582,831.8916888473843,-17.139999389648438,-8.25716664393743,57.0,158.0,0.23744897310662724,-1.0529741048812868,1.344442367553711,2.3974164724349976
1603,12.0,3.6819166230658684,856.4526876861577,-16.38075065612793,-7.249541759490968,49.0,134.0,-0.2902593595285352,-1.0529741048812868,1.334081506168806,2.387055611050093
1607,54.0,0.064604168136915,972.782540586571,-21.09375,-12.445749759674072,40.0,112.0,0.23810208529784024,-1.0529741048812868,1.334081506168806,2.387055611050093
1608,7.0,-1.4598229626814532,879.915761526153,-19.319000244140625,-12.013083378473913,90.0,245.0,-0.19295117851579466,-1.0529741048812868,1.334081506168806,2.387055611050093
1612,0.0,-1.4744583616654083,891.6005198199092,-19.38450050354004,-12.331166744232178,71.0,207.0,-0.31117249005279474,-1.0529741048812868,1.334081506168806,2.387055611050093
1613,78.0,3.782104209065437,808.3669380148225,-13.988499641418455,-6.311874985694885,96.0,272.0,0.6156304991348426,-1.0529741048812868,1.304762125015259,2.357736229896546
1616,73.0,-1.354135473569234,1038.5281165934985,-22.475250244140625,-14.560125271479286,64.0,183.0,0.5013665039843674,-1.0529741048812868,1.344442367553711,2.3974164724349976
1617,0.0,-1.130218784014384,997.8377557410028,-21.460500717163086,-13.79212522506714,68.0,189.0,-0.2710557137955861,-1.0529741048812868,1.334081506168806,2.387055611050093
1619,87.0,-0.017854268352191,861.2772075882361,-17.922250747680664,-10.582291881243385,72.0,198.0,0.9253231744155477,-1.0529741048812868,1.304762125015259,2.357736229896546
1620,81.0,-0.183156311667214,857.5762868170295,-18.211000442504886,-10.793208479881287,72.0,204.0,0.4035464694054624,-1.129263639450073,1.304762125015259,2.434025764465332
1621,0.0,-1.2240104377269743,912.7056780261001,-19.327999114990234,-12.470833460489906,77.0,218.0,-0.25651958291007515,-1.0529741048812868,1.334081506168806,2.387055611050093
1622,45.0,0.7928958684206009,682.4901082921637,-13.396499633789064,-7.3437916437784825,65.0,190.0,0.001076836441906781,-1.0529741048812868,1.309686639119346,2.3626607440006326
1624,125.0,1.94712503751119,920.3914315720035,-17.707000732421875,-9.730125168959301,63.0,176.0,1.1804025262468718,-0.813949384064581,2.29885196685791,3.112801350922491
1625,0.0,-1.7699165667096768,1307.5788593723985,-27.324249267578125,-18.9277499516805,60.0,161.0,-0.22820487704497705,-1.0529741048812868,1.334081506168806,2.387055611050093
1626,0.0,-1.106666636963685,1049.7278628755737,-22.639749526977536,-14.61937459309896,67.0,182.0,-0.2696591662706926,-1.0529741048812868,1.334081506168806,2.387055611050093
1627,79.0,2.10100003456076,686.2256959180595,-12.795000076293945,-6.114999900261562,146.0,432.0,0.33075989710153597,-1.0529741048812868,1.7243591547012331,2.77733325958252
1628,40.0,-0.7740208903948471,775.0240722648892,-14.70199966430664,-9.941041707992555,150.0,410.0,0.1273509223403853,-1.0529741048812868,1.9710867404937742,3.024060845375061
1629,272.0,7.6009076821307335,411.7133706975769,-0.8168317079544071,3.1347360263268147,243.0,679.0,3.0524175534650726,0.21869337558746302,6.5543036460876465,6.335610270500183
1630,80.0,2.6661458443850283,883.2062309749858,-16.517749786376953,-8.67362497250239,57.0,158.0,0.6102532693578152,-1.129263639450073,1.304762125015259,2.434025764465332
1632,38.0,1.63919797539711,862.2151470183263,-16.722999572753903,-9.234666466712953,57.0,162.0,0.16016635354217731,-1.0529741048812868,1.344442367553711,2.3974164724349976
1633,12.0,-1.813697869578997,892.5841477202615,-18.81624984741211,-12.077208280563354,109.0,289.0,-0.0728237549354401,-1.0529741048812868,1.7586753755807902,2.8116494804620773
1635,0.0,-1.0796249707539878,794.0998034328236,-16.80150032043457,-10.434333324432373,183.0,482.0,-0.09491018098413415,-1.0529741048812868,1.8538911372423186,2.9068652421236054
1636,223.0,3.1193229729930563,744.4275481472273,-12.38249969482422,-5.955000003178913,62.0,176.0,0.7122156950041052,-0.599454164505005,2.1638822555541988,2.7633364200592037
1637,4.0,1.554291675488154,979.5526380501809,-17.750749588012695,-10.532041629155476,97.0,255.0,-0.12698523594026068,-1.0529741048812868,1.334081506168806,2.387055611050093
1638,224.0,1.5033750552684069,692.5880354366235,-13.145999908447266,-6.845333240926267,137.0,376.0,0.6141307978405801,-0.8375521332025528,1.9409188479185118,2.778470981121065
1641,3.0,3.5192916632319484,625.3021929054245,-9.62975025177002,-3.755624993393818,304.0,853.0,0.4058701420672904,-1.048171997070313,1.5239049196243293,2.572076916694642
1642,96.0,-2.1531667212645207,872.0992470213783,-19.29850006103516,-12.416541814804075,80.0,215.0,0.838125632669929,-1.0529741048812868,1.6291389465332031,2.6821130514144897
1643,8.0,-1.6569687078396482,920.1979514615057,-19.990249633789066,-12.677666584650677,92.0,246.0,-0.13785117394243937,-1.0529741048812868,1.334081506168806,2.387055611050093
1646,193.0,8.350301309333494,445.3606195323811,-1.187735795974731,3.243763045097391,270.0,777.0,2.173331801356795,-0.747950691063969,5.368637156486513,6.116587847550482
1650,137.0,3.8722707629203796,816.4763224941045,-14.350250244140625,-6.364583412806192,83.0,223.0,1.4479023672729388,-0.8375521332025528,2.29885196685791,3.1364041000604628
1651,60.0,-0.35672926406065597,1121.222264080228,-22.4112491607666,-14.358041763305664,90.0,223.0,-0.045077773160490886,-1.0529741048812868,1.493908071517946,2.546882176399233
1652,154.0,2.300281160511076,917.6712210014625,-16.974250793457035,-9.19654170672099,81.0,228.0,1.2372444961425182,-1.0529741048812868,2.29885196685791,3.3518260717391968
1654,130.0,0.7582708668584621,893.4229859955209,-18.962999343872074,-10.534958322842916,81.0,221.0,1.3078949629649823,-1.0529741048812868,2.29885196685791,3.3518260717391968
1655,83.0,4.20161451647679,751.1045190724451,-12.013500213623047,-5.033083488543828,64.0,184.0,0.5880864131419344,-1.129263639450073,1.304762125015259,2.434025764465332
1656,77.0,0.098385455242048,954.5346567022,-20.184749603271484,-11.830124934514366,73.0,200.0,0.5048652043754421,-1.0529741048812868,1.304762125015259,2.357736229896546
1657,48.0,1.3369062331815558,769.1380000403433,-15.48324966430664,-8.203208272655807,56.0,154.0,0.15653565342898124,-1.0529741048812868,1.334081506168806,2.387055611050093
1658,131.0,2.806854164538284,920.098419914468,-16.8439998626709,-9.09295823176702,56.0,160.0,1.0864711919408439,-0.7050041991962086,2.2747023548829652,2.979706554079174
1659,66.0,0.276156258458893,689.3819148545491,-13.810750007629395,-7.976624965667725,94.0,257.0,-0.3661687777133998,-1.0529741048812868,1.543898680806162,2.5968727856874487
1662,76.0,2.670270878821611,780.2954683113799,-15.148249626159668,-7.196708192427952,63.0,175.0,0.5293424817603213,-1.0529741048812868,1.334081506168806,2.387055611050093
1664,36.0,0.078260418027639,1131.7235127120946,-22.97974967956543,-14.289916435877483,94.0,234.0,-0.05783138026625267,-1.0529741048812868,1.334081506168806,2.387055611050093
1667,178.0,6.078630780180294,530.0203924134331,-4.300787448883057,-0.013035893440246998,521.0,1512.0,2.4574622747067814,-2.659282684326172,9.062826156616213,11.722108840942385
1668,24.0,-1.01299990216891,1223.9718974355,-24.85474967956543,-16.517624855041507,99.0,243.0,-0.2609736442322556,-1.0529741048812868,1.3201548001208714,2.373128905002158
1671,76.0,-1.7249792367219918,1319.6335137879535,-27.89900016784668,-18.535458405812577,97.0,240.0,0.43394693620782004,-1.0529741048812868,1.3201548001208714,2.373128905002158
1672,0.0,-2.4501250709096594,947.1158590382339,-20.937250137329105,-13.913666884104408,80.0,217.0,-0.2608390065600674,-1.0529741048812868,1.334081506168806,2.387055611050093
1674,140.0,5.5163113561769315,547.8932537122664,-5.911627769470215,-0.9670973618825279,406.0,1129.0,0.5479858373926253,-3.5243654251098633,3.8146168815101005,7.338982306619964
1675,109.0,2.26717701430122,920.8481088404361,-17.006250381469727,-9.43437522649765,65.0,181.0,1.0120245845730163,-0.813949384064581,2.130086421966553,2.9440358060311342
1676,54.0,1.982333302497864,865.2476758296646,-16.640249252319336,-9.012416680653892,65.0,178.0,0.2189423265358045,-1.0529741048812868,1.344442367553711,2.3974164724349976
1679,0.0,2.356947913145026,849.1129447329486,-15.660499572753904,-8.041041592756907,92.0,241.0,-0.19761755782833346,-1.0529741048812868,1.334081506168806,2.387055611050093
1680,241.0,5.146607278535764,610.8513524406134,-6.555727481842041,-1.7037667483091352,237.0,633.0,0.5533717543264653,-1.2719575734600173,2.4383469939231928,3.71030456738321
1681,51.0,4.6147499928871785,882.4996647578816,-15.530750274658205,-6.705500066280365,60.0,160.0,0.4087540489806399,-1.0529741048812868,1.344442367553711,2.3974164724349976
1682,142.0,4.906520796318849,670.1812708801559,-8.2837495803833,-2.899041622877121,165.0,445.0,0.8626125218522358,0.04536558819608871,1.9821493868125466,1.936783798616458
1683,91.0,2.0544687652339544,807.0059888633667,-14.817999839782715,-7.809416741132736,91.0,243.0,0.9256603531646838,-1.0529741048812868,1.5149649381637573,2.567939043045044
1685,60.0,1.9657707897325358,857.1353231407085,-17.076749801635742,-8.884250024954476,58.0,162.0,0.1753527617309535,-1.0529741048812868,1.344442367553711,2.3974164724349976
1687,54.0,3.785916682332754,831.2928771082646,-15.422499656677244,-6.711249987284344,58.0,156.0,0.2444889007325378,-1.0529741048812868,1.344442367553711,2.3974164724349976
1688,264.0,2.454395879680912,665.598168129667,-10.721750259399414,-5.230875017742316,129.0,370.0,0.8754603749664851,-0.19255755841732,1.9919726591490674,2.184530217566387
1689,14.0,1.257166725893815,733.4404131122515,-13.743749618530273,-7.462958107391994,115.0,325.0,-0.10788512222847794,-1.0529741048812868,1.5239049196243293,2.576879024505616
1690,129.0,-0.133843737964829,973.841075187137,-20.635749816894528,-12.33862511316935,70.0,187.0,1.1352002430184998,-1.0529741048812868,2.29885196685791,3.3518260717391968
1691,0.0,-0.7455207258462909,891.6938224576164,-19.114500045776367,-11.568916598955788,74.0,207.0,-0.267696655490666,-1.0529741048812868,1.334081506168806,2.387055611050093
1693,56.0,2.598333325857917,772.3900789340165,-14.219249725341795,-6.9558332959810905,121.0,329.0,0.12428322104430582,-1.0529741048812868,1.9710867404937742,3.024060845375061
1694,25.0,0.463781166821718,987.8052556065779,-18.759750366210934,-11.401833454767864,113.0,288.0,-0.13621577394818557,-1.0529741048812868,1.7586753755807902,2.8116494804620773
1695,101.0,0.7456561426321671,1057.003851894575,-20.424249649047848,-12.473124980926515,86.0,224.0,0.9849117131130618,-1.0529741048812868,2.0822603106498727,3.1352344155311593
1696,0.0,2.4733958370052282,936.0397989320984,-17.827499389648438,-9.616708079973854,60.0,167.0,-0.22752611955240876,-1.0529741048812868,1.334081506168806,2.387055611050093
1700,102.0,-0.5273125171661379,1255.2736056090143,-25.72224998474121,-16.627416769663494,111.0,275.0,0.9515038009494633,-1.0529741048812868,2.1638822555541988,3.216856360435486
1701,62.0,-1.307041742838919,1104.3122019768066,-22.88075065612793,-15.296166817347206,72.0,184.0,0.018061797037850765,-1.0529741048812868,1.344442367553711,2.3974164724349976
1702,98.0,2.31156255180637,926.7583908872035,-17.68025016784668,-9.660874982674915,55.0,154.0,0.797852110456182,-0.813949384064581,1.304762125015259,2.11871150907984
1704,34.0,2.911718853982165,806.6213311322044,-15.016249656677244,-7.051624933878582,86.0,231.0,-0.17819907877774382,-1.0529741048812868,1.334081506168806,2.387055611050093
1705,0.0,2.5308542760709916,733.7704160856441,-12.005999565124512,-6.169666508833567,129.0,371.0,-0.10296357956506375,-1.0529741048812868,1.6291433930397048,2.6821174979209914
1707,3.0,2.559687490885457,821.5727535885046,-15.726750373840332,-7.874333344399929,57.0,155.0,-0.4076036679020002,-1.0529741048812868,1.334081506168806,2.387055611050093
1709,41.0,0.8456979518135391,666.0325988985455,-13.144999504089355,-6.902208258708317,214.0,633.0,0.051710986192823806,-1.0529741048812868,1.9710867404937742,3.024060845375061
1710,17.0,-0.107218760997057,1136.5326356399523,-23.27725028991699,-14.380166848500572,112.0,283.0,-0.036375270059891864,-1.0529741048812868,2.054561573266984,3.1075356781482713
1711,27.0,1.7897707909966507,683.6304506881473,-12.138500213623047,-6.05850009371837,259.0,705.0,-0.05048225137192564,-1.0529741048812868,1.5239049196243293,2.576879024505616
1712,69.0,2.3385832731922473,757.1084072410091,-14.277250289916992,-6.990458399057387,73.0,210.0,-0.10097990233814029,-1.0529741048812868,1.334081506168806,2.387055611050093
1714,0.0,2.1869479672362413,889.6677900318663,-17.788000106811523,-9.226583381493887,55.0,155.0,-0.2505448567760155,-1.0529741048812868,1.334081506168806,2.387055611050093
1715,76.0,3.155604219995439,775.7741429956606,-14.006750106811525,-6.4059166709582005,95.0,271.0,0.4979071889753114,-1.0529741048812868,1.334081506168806,2.387055611050093
1721,102.0,4.799343730012576,868.8497946331204,-14.619000434875488,-6.1946667830149345,55.0,150.0,0.8938258682528789,-0.5030349350157071,1.4373189598321927,1.9403538948478998
1722,3.0,-1.913156266013781,993.9662059577032,-21.40074920654297,-14.196916421254475,85.0,219.0,-0.24162119311806482,-1.0529741048812868,1.334081506168806,2.387055611050093
1724,69.0,2.7083437268932657,729.7932991307958,-12.08549976348877,-6.0378748774528495,92.0,259.0,-0.30217547557119967,-1.0529741048812868,1.2640005858095733,2.31697469069086
1725,127.0,7.981018458803494,374.7815381668893,1.230555534362793,3.9874999324480687,273.0,739.0,1.1831291525253247,-0.5773782648146152,3.983165183695575,4.56054344851019
1727,7.0,4.551083371043205,698.8386073556641,-11.04325008392334,-3.9539999564488735,190.0,524.0,0.060700707868112526,-1.048171997070313,1.5239049196243293,2.572076916694642
1728,99.0,3.0762604499856634,792.1209002297654,-14.209750175476074,-6.754208266735077,110.0,305.0,0.9295400881521538,-1.0529741048812868,2.147829234600067,3.2008033394813538
1729,122.0,1.775624963454902,773.555544787828,-14.612750053405762,-7.6000833225746955,100.0,290.0,1.5360718057928735,-1.0529741048812868,2.29885196685791,3.3518260717391968
1733,163.0,0.641416636606058,686.0779371020442,-13.54800033569336,-7.601750085751217,75.0,216.0,0.4497046633478266,-1.0529741048812868,2.036415576934814,3.089389681816101
1734,215.0,7.720895843425144,443.80988707968544,-2.0150001049041752,2.77162487184008,184.0,530.0,2.4514244713564675,1.040988453047452,6.054067957401282,5.013079504353829
1736,9.0,3.1476667647560443,751.9606367117847,-12.291749954223633,-6.000958224137625,59.0,164.0,-0.35993543236919684,-1.0529741048812868,1.309686639119346,2.3626607440006326
1738,109.0,3.037395749861995,802.5001441411134,-14.96975040435791,-7.173083307842415,51.0,147.0,1.0858553216006857,-0.6693117143854583,2.1292555332183842,2.7985672476038426
1739,7.0,-2.37228121360143,957.7730503619383,-20.83774948120117,-13.918666521708168,73.0,209.0,-0.2480868819765414,-1.0529741048812868,1.334081506168806,2.387055611050093
1740,45.0,-1.137229160716136,1020.4002633880943,-21.912250518798828,-13.932624896367393,76.0,195.0,0.15151663390818745,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1741,99.0,2.61813543488582,819.5394888567982,-15.167750358581545,-7.620125129818916,95.0,264.0,0.8707454304180314,-1.0529741048812868,2.130086421966553,3.1830605268478402
1743,16.0,0.14189594735701902,1235.06744136361,-25.00925064086914,-15.648750066757202,82.0,202.0,-0.24780378948375312,-1.0529741048812868,1.334081506168806,2.387055611050093
1744,114.0,2.8866146343449754,738.4601460777502,-11.993249893188475,-6.033250068624813,136.0,399.0,1.152180357783265,-0.2860209965633634,2.1638822555541988,2.4499032521175623
1746,45.0,2.083979140346249,823.122241220989,-16.530750274658207,-8.437666771312555,61.0,164.0,0.21793277150194523,-1.0529741048812868,1.344442367553711,2.3974164724349976
1750,90.0,-1.239124998450279,1416.6481801508712,-29.738750457763672,-19.623458385467526,101.0,245.0,0.8500425130640307,-1.0529741048812868,1.5822024574508,2.635176562332087
1751,131.0,-1.0738958170016608,915.8702726783656,-19.871999740600586,-12.273041486740112,73.0,198.0,1.1812331567610161,-1.0529741048812868,2.29885196685791,3.3518260717391968
1752,0.0,-3.5717916597301764,928.4098217799502,-20.967750549316406,-14.460958321889244,115.0,301.0,-0.030568515846105784,-1.0529741048812868,2.054561573266984,3.1075356781482713
1753,212.0,3.2885104330877457,676.0018109954718,-10.956250190734863,-4.647083312273026,171.0,459.0,0.9593253019254104,0.008487900794597242,3.2246992790809124,3.216211378286315
1754,40.0,1.196989542494218,970.9341270754887,-19.54574966430664,-11.193708340326943,68.0,186.0,0.19529402303791427,-1.0529741048812868,1.334081506168806,2.387055611050093
1757,53.0,2.531885332117478,887.294199850871,-15.708250045776367,-8.393500129381815,88.0,231.0,0.039198466695969256,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1758,82.0,7.154898334294558,503.8467936798069,-3.161607265472412,1.400347193082174,570.0,1616.0,3.3828834985669034,-1.1843745143818916,9.062826156616213,10.247200670998104
1764,20.0,4.780250017841658,729.2931838663565,-10.88800048828125,-4.098583360513051,62.0,176.0,-0.22707763055692312,-1.048171997070313,0.5994686202229949,1.6476406172933078
1766,93.0,1.447447837640842,818.4408237068501,-16.460500717163086,-8.809000124533974,68.0,183.0,0.8846661937303153,-0.9394373624933514,1.609261784830713,2.548699147324064
1767,59.0,2.007479151089986,790.9751493205794,-15.972249984741213,-7.817416707674662,59.0,163.0,0.06503300370888199,-1.0529741048812868,1.334081506168806,2.387055611050093
1768,0.0,0.045937550564607,1258.1500248861028,-25.344749450683594,-16.1049165725708,81.0,201.0,-0.24780378948375312,-1.0529741048812868,1.334081506168806,2.387055611050093
1769,20.0,4.395312468210856,843.2871817501828,-14.760749816894533,-6.272749960422517,59.0,162.0,-0.34895567668862054,-1.0529741048812868,1.334081506168806,2.387055611050093
1771,109.0,-1.237812509139379,859.5352921573459,-18.787750244140625,-11.557125171025596,90.0,247.0,1.207303371443897,-1.0529741048812868,2.208049677595287,3.261023782476574
1772,58.0,4.864062475661436,763.661656208155,-11.303000450134276,-4.322125186522801,122.0,362.0,0.33448309601172915,-0.245936994768097,1.9710867404937742,2.217023735261871
1773,88.0,-0.12785417834917698,885.2586927310867,-17.75925064086914,-10.692000150680544,88.0,238.0,0.9246711830774526,-1.0529741048812868,1.304762125015259,2.357736229896546
1774,4.0,1.981968743105729,711.8149036491625,-13.62600040435791,-6.632208387056988,59.0,160.0,-0.2313047112348361,-1.0529741048812868,1.3073474949199047,2.3603215998011917
1775,125.0,0.190708324934045,795.6797702022338,-15.458250045776367,-9.414916634559633,159.0,453.0,1.3240415180713727,-0.6662650207663658,2.29885196685791,2.965116987624276
1776,0.0,-0.7238958328962329,856.2796624459828,-18.320999145507812,-11.209124962488811,75.0,208.0,-0.3009066886408327,-1.0529741048812868,1.334081506168806,2.387055611050093
1777,3.0,-1.014791704714298,966.8581862975464,-20.949499130249023,-13.250041802724205,67.0,193.0,-0.2757797210404623,-1.0529741048812868,1.334081506168806,2.387055611050093
1778,199.0,3.1198333759481716,678.3166611930396,-10.187749862670898,-4.767208416014911,151.0,422.0,0.9277776768457299,-0.19255755841732,3.3727092742919917,3.5652668327093116
1780,0.0,-0.14681257804234804,1120.1005950683648,-22.52700042724609,-14.13725026448568,88.0,217.0,-0.2319880406279379,-1.0529741048812868,1.334081506168806,2.387055611050093
1781,153.0,2.7521354022125397,752.6413815249092,-13.097499847412108,-6.473083337148029,86.0,244.0,1.2249174010273367,-1.0529741048812868,2.29885196685791,3.3518260717391968
1782,62.0,3.2790936927000685,787.228195763781,-14.453249931335447,-6.5723333954811105,74.0,213.0,-0.15279431747962158,-1.0529741048812868,1.334081506168806,2.387055611050093
1783,35.0,1.651124919454257,721.9603903262118,-14.12600040435791,-7.169708391030628,64.0,171.0,-0.07802937789454738,-1.0529741048812868,1.3224939443203128,2.3754680492016
1784,103.0,-0.7945521424214042,832.9736846477499,-16.833000183105465,-10.520916859308876,114.0,303.0,0.9389230447825598,-1.0529741048812868,2.1638822555541988,3.216856360435486
1785,158.0,2.890364624559879,777.3640052330732,-14.200249671936035,-6.636999905109406,104.0,292.0,1.5126291167742576,-0.599454164505005,2.29885196685791,2.898306131362915
1786,69.0,-1.122156242529551,1372.2235070989852,-28.50849914550781,-18.926625092824295,106.0,259.0,0.20947178439885544,-1.0529741048812868,1.344442367553711,2.3974164724349976
1787,119.0,2.718104152008891,718.4755686568619,-13.546250343322756,-6.1888333956400565,100.0,278.0,1.0288072434551299,-0.8075618052086808,2.29885196685791,3.106413772066591
1788,61.0,2.622718700518211,710.9762769203512,-11.71975040435791,-5.879666735728581,64.0,182.0,-0.400747291339944,-1.0529741048812868,1.2468832588422498,2.299857363723537
1790,189.0,-0.775260373950005,1341.7723434366192,-27.566999435424805,-18.26254145304362,109.0,268.0,1.2955368519100008,-1.0529741048812868,2.29885196685791,3.3518260717391968
1791,17.0,2.520506323625644,645.9462642676327,-9.689873695373537,-4.934135079383849,252.0,734.0,0.14862485982030157,-1.048171997070313,1.5239049196243293,2.572076916694642
1792,0.0,-1.5053438444932299,1364.0196696045955,-28.42374992370605,-18.7276250521342,84.0,210.0,-0.2400906867748138,-1.0529741048812868,1.334081506168806,2.387055611050093
1794,37.0,-1.3676250229279199,1049.014581225736,-23.13825035095215,-14.831791877746582,52.0,152.0,0.06530206345486426,-1.0529741048812868,1.334081506168806,2.387055611050093
1795,33.0,-2.4198645551999407,1008.5885125827748,-22.0987491607666,-14.8794584274292,67.0,192.0,-0.2011607180667621,-1.0529741048812868,1.334081506168806,2.387055611050093
1797,107.0,5.335072896288087,551.1532371535002,-5.601683616638184,-0.907463560501734,385.0,1104.0,0.397780970034121,-3.5243654251098633,3.8146168815101005,7.338982306619964
